time,Steps,Calories,Distance,Floors,Elevation,HeartRate,MinutesSedentary,MinutesLightlyActive,MinutesFairlyActive,MinutesVeryActive
15:55:00,0,1.365546,0,0,0,89,1,0,0,0
15:56:00,0,1.365546,0,0,0,86,1,0,0,0
15:57:00,0,1.365546,0,0,0,87,1,0,0,0
15:58:00,0,1.365546,0,0,0,89,1,0,0,0
15:59:00,0,1.2605039999999998,0,0,0,88,1,0,0,0
16:00:00,0,1.365546,0,0,0,90,1,0,0,0
16:01:00,0,1.2605039999999998,0,0,0,88,1,0,0,0
16:02:00,0,1.2605039999999998,0,0,0,85,1,0,0,0
16:03:00,0,1.365546,0,0,0,84,1,0,0,0
16:04:00,0,1.2605039999999998,0,0,0,82,1,0,0,0
16:05:00,0,1.365546,0,0,0,81,1,0,0,0
16:06:00,0,1.365546,0,0,0,83,1,0,0,0
16:07:00,0,1.365546,0,0,0,83,1,0,0,0
16:08:00,0,1.2605039999999998,0,0,0,80,1,0,0,0
16:09:00,0,1.365546,0,0,0,78,1,0,0,0
16:10:00,0,1.365546,0,0,0,80,1,0,0,0
16:11:00,0,1.365546,0,0,0,80,1,0,0,0
16:12:00,24,3.1512599999999997,0.0168,0,0,82,0,1,0,0
16:13:00,37,3.5714279999999996,0.0259,0,0,82,0,1,0,0
16:14:00,70,4.831931999999999,0.049,0,0,90,0,1,0,0
16:15:00,33,3.7815119999999998,0.0231,0,0,96,0,1,0,0
16:16:00,38,3.9915959999999995,0.0266,0,0,95,0,1,0,0
16:17:00,41,4.20168,0.0287,0,0,99,0,1,0,0
16:18:00,19,3.9915959999999995,0.0133,0,0,104,0,1,0,0
16:19:00,20,3.7815119999999998,0.014,0,0,98,0,1,0,0
16:20:00,26,4.621848,0.0182,0,0,107,0,1,0,0
16:21:00,37,4.621848,0.0259,0,0,107,0,1,0,0
16:22:00,23,3.9915959999999995,0.0161,0,0,101,0,1,0,0
16:23:00,7,3.7815119999999998,0.0049,0,0,104,0,1,0,0
16:24:00,7,3.9915959999999995,0.0049,0,0,105,0,1,0,0
16:25:00,37,3.7815119999999998,0.0259,0,0,94,0,1,0,0
16:26:00,23,3.1512599999999997,0.0161,0,0,83,0,1,0,0
16:27:00,15,2.9411759999999996,0.0105,0,0,77,0,1,0,0
16:28:00,27,3.361344,0.0188,0,0,84,0,1,0,0
16:29:00,28,3.9915959999999995,0.0196,0,0,100,0,1,0,0
16:30:00,67,4.831931999999999,0.0469,0,0,101,0,1,0,0
16:31:00,54,4.621848,0.0378,0,0,105,0,1,0,0
16:32:00,36,3.7815119999999998,0.0252,0,0,93,0,1,0,0
16:33:00,14,3.7815119999999998,0.0098,0,0,102,0,1,0,0
16:34:00,9,3.9915959999999995,0.0063,0,0,104,0,1,0,0
16:35:00,12,4.20168,0.0083,0,0,108,0,1,0,0
16:36:00,27,4.20168,0.0189,0,0,103,0,1,0,0
16:37:00,0,1.365546,0,0,0,100,1,0,0,0
16:38:00,0,1.2605039999999998,0,0,0,89,1,0,0,0
16:39:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
16:40:00,0,1.2605039999999998,0,0,0,82,1,0,0,0
16:41:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
16:42:00,0,1.365546,0,0,0,86,1,0,0,0
16:43:00,0,1.2605039999999998,0,0,0,85,1,0,0,0
16:44:00,0,1.2605039999999998,0,0,0,84,1,0,0,0
16:45:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
16:46:00,0,1.365546,0,0,0,83,1,0,0,0
16:47:00,0,1.2605039999999998,0,0,0,84,1,0,0,0
16:48:00,0,1.2605039999999998,0,0,0,84,1,0,0,0
16:49:00,0,1.2605039999999998,0,0,0,80,1,0,0,0
16:50:00,0,1.2605039999999998,0,0,0,79,1,0,0,0
16:51:00,0,1.365546,0,0,0,83,1,0,0,0
16:52:00,0,1.365546,0,0,0,83,1,0,0,0
16:53:00,0,1.365546,0,0,0,84,1,0,0,0
16:54:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
16:55:00,0,1.2605039999999998,0,0,0,81,1,0,0,0
16:56:00,0,1.365546,0,0,0,82,1,0,0,0
16:57:00,0,1.2605039999999998,0,0,0,79,1,0,0,0
16:58:00,0,1.2605039999999998,0,0,0,81,1,0,0,0
16:59:00,0,1.365546,0,0,0,84,1,0,0,0
17:00:00,0,1.365546,0,0,0,88,1,0,0,0
17:01:00,0,1.365546,0,0,0,91,1,0,0,0
17:02:00,0,1.365546,0,0,0,88,1,0,0,0
17:03:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
17:04:00,6,2.731092,0.0041,0,0,85,0,1,0,0
17:05:00,0,1.365546,0,0,0,81,1,0,0,0
17:06:00,0,1.365546,0,0,0,82,1,0,0,0
17:07:00,0,1.365546,0,0,0,82,1,0,0,0
17:08:00,0,1.365546,0,0,0,84,1,0,0,0
17:09:00,63,4.411764,0.0441,0,0,88,0,1,0,0
17:10:00,41,3.9915959999999995,0.0287,0,0,93,0,1,0,0
17:11:00,34,3.5714279999999996,0.0238,0,0,90,0,1,0,0
17:12:00,23,3.5714279999999996,0.0161,0,0,92,0,1,0,0
17:13:00,19,3.5714279999999996,0.0133,0,0,97,0,1,0,0
17:14:00,26,3.7815119999999998,0.0182,0,0,97,0,1,0,0
17:15:00,22,3.7815119999999998,0.0154,0,0,99,0,1,0,0
17:16:00,59,4.621848,0.0413,0,0,101,0,1,0,0
17:17:00,45,4.20168,0.0315,0,0,98,0,1,0,0
17:18:00,31,3.7815119999999998,0.0217,0,0,97,0,1,0,0
17:19:00,37,4.20168,0.0259,0,0,100,0,1,0,0
17:20:00,12,3.7815119999999998,0.0083,0,0,102,0,1,0,0
17:21:00,18,3.9915959999999995,0.0125,0,0,104,0,1,0,0
17:22:00,40,4.621848,0.028,0,0,107,0,1,0,0
17:23:00,38,4.621848,0.0266,0,0,107,0,1,0,0
17:24:00,15,4.20168,0.0105,0,0,108,0,1,0,0
17:25:00,43,4.831931999999999,0.0301,0,0,109,0,1,0,0
17:26:00,16,4.621848,0.0112,0,0,111,0,1,0,0
17:27:00,30,5.042015999999999,0.021,0,0,115,0,1,0,0
17:28:00,33,4.831931999999999,0.0231,0,0,112,0,1,0,0
17:29:00,55,5.462184,0.0385,0,0,114,0,1,0,0
17:30:00,8,5.042015999999999,0.0056,0,0,117,0,1,0,0
17:31:00,0,3.6764699999999997,0,0,0,109,0,1,0,0
17:32:00,0,1.4705879999999998,0,0,0,100,1,0,0,0
17:33:00,0,1.2605039999999998,0,0,0,93,1,0,0,0
17:34:00,14,3.1512599999999997,0.0098,0,0,88,0,1,0,0
17:35:00,0,1.365546,0,0,0,88,1,0,0,0
17:36:00,0,1.2605039999999998,0,0,0,86,1,0,0,0
17:37:00,0,1.2605039999999998,0,0,0,86,1,0,0,0
17:38:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
17:39:00,0,1.2605039999999998,0,0,0,82,1,0,0,0
17:40:00,0,1.2605039999999998,0,0,0,82,1,0,0,0
17:41:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
17:42:00,4,2.731092,0.0027,0,0,85,0,1,0,0
17:43:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
17:44:00,0,1.2605039999999998,0,0,0,84,1,0,0,0
17:45:00,0,1.365546,0,0,0,94,1,0,0,0
17:46:00,0,1.2605039999999998,0,0,0,96,1,0,0,0
17:47:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
17:48:00,0,1.365546,0,0,0,88,1,0,0,0
17:49:00,0,1.05042,0,0,0,90,1,0,0,0
17:50:00,0,1.2605039999999998,0,0,0,91,1,0,0,0
17:51:00,0,1.2605039999999998,0,0,0,91,1,0,0,0
17:52:00,0,1.2605039999999998,0,0,0,88,1,0,0,0
17:53:00,0,1.2605039999999998,0,0,0,89,1,0,0,0
17:54:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
17:55:00,4,2.731092,0.0027,0,0,94,0,1,0,0
17:56:00,0,1.365546,0,0,0,93,1,0,0,0
17:57:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
17:58:00,0,1.2605039999999998,0,0,0,89,1,0,0,0
17:59:00,0,1.365546,0,0,0,84,1,0,0,0
18:00:00,0,1.2605039999999998,0,0,0,92,1,0,0,0
18:01:00,0,1.365546,0,0,0,94,1,0,0,0
18:02:00,0,1.2605039999999998,0,0,0,94,1,0,0,0
18:03:00,0,1.365546,0,0,0,95,1,0,0,0
18:04:00,7,3.1512599999999997,0.0048,0,0,92,0,1,0,0
18:05:00,0,1.365546,0,0,0,92,1,0,0,0
18:06:00,0,1.365546,0,0,0,93,1,0,0,0
18:07:00,0,1.365546,0,0,0,95,1,0,0,0
18:08:00,7,3.1512599999999997,0.0048,0,0,92,0,1,0,0
18:09:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
18:10:00,0,1.2605039999999998,0,0,0,91,1,0,0,0
18:11:00,0,1.2605039999999998,0,0,0,93,1,0,0,0
18:12:00,0,1.2605039999999998,0,0,0,97,1,0,0,0
18:13:00,0,1.05042,0,0,0,91,1,0,0,0
18:14:00,0,1.2605039999999998,0,0,0,93,1,0,0,0
18:15:00,8,3.1512599999999997,0.0056,0,0,92,0,1,0,0
18:16:00,10,3.361344,0.007,0,0,94,0,1,0,0
18:17:00,0,1.2605039999999998,0,0,0,81,1,0,0,0
18:18:00,0,1.2605039999999998,0,0,0,82,1,0,0,0
18:19:00,0,1.2605039999999998,0,0,0,81,1,0,0,0
18:20:00,0,1.05042,0,0,0,80,1,0,0,0
18:21:00,0,1.05042,0,0,0,81,1,0,0,0
18:22:00,0,1.2605039999999998,0,0,0,82,1,0,0,0
18:23:00,0,1.05042,0,0,0,78,1,0,0,0
18:24:00,0,1.05042,0,0,0,77,1,0,0,0
18:25:00,0,1.05042,0,0,0,76,1,0,0,0
18:26:00,0,1.05042,0,0,0,75,1,0,0,0
18:27:00,9,2.5210079999999997,0.0062,0,0,73,0,1,0,0
18:28:00,10,2.731092,0.007,0,0,72,0,1,0,0
18:29:00,55,3.9915959999999995,0.0385,0,0,70,0,1,0,0
18:30:00,33,3.361344,0.0231,0,0,70,0,1,0,0
18:31:00,0,1.155462,0,0,0,70,1,0,0,0
18:32:00,0,1.155462,0,0,0,76,1,0,0,0
18:33:00,0,1.365546,0,0,0,82,1,0,0,0
18:34:00,0,1.5756299999999999,0,0,0,97,1,0,0,0
18:35:00,0,3.886554,0,0,0,112,0,1,0,0
18:36:00,0,1.365546,0,0,0,96,1,0,0,0
18:37:00,0,1.365546,0,0,0,98,1,0,0,0
18:38:00,0,1.365546,0,0,0,93,1,0,0,0
18:39:00,0,1.365546,0,0,0,95,1,0,0,0
18:40:00,0,1.365546,0,0,0,96,1,0,0,0
18:41:00,0,1.365546,0,0,0,97,1,0,0,0
18:42:00,0,1.365546,0,0,0,97,1,0,0,0
18:43:00,0,1.5756299999999999,0,0,0,101,1,0,0,0
18:44:00,0,1.2605039999999998,0,0,0,89,1,0,0,0
18:45:00,0,1.2605039999999998,0,0,0,85,1,0,0,0
18:46:00,0,1.365546,0,0,0,85,1,0,0,0
18:47:00,0,1.2605039999999998,0,0,0,80,1,0,0,0
18:48:00,0,1.2605039999999998,0,0,0,78,1,0,0,0
18:49:00,0,1.2605039999999998,0,0,0,79,1,0,0,0
18:50:00,6,2.731092,0.0042,0,0,84,0,1,0,0
18:51:00,0,1.2605039999999998,0,0,0,88,1,0,0,0
18:52:00,0,1.2605039999999998,0,0,0,87,1,0,0,0
18:53:00,0,1.2605039999999998,0,0,0,88,1,0,0,0
18:54:00,0,1.2605039999999998,0,0,0,92,1,0,0,0
18:55:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
18:56:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
18:57:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
18:58:00,0,1.2605039999999998,0,0,0,88,1,0,0,0
18:59:00,0,1.2605039999999998,0,0,0,92,1,0,0,0
19:00:00,0,1.2605039999999998,0,0,0,89,1,0,0,0
19:01:00,40,3.7815119999999998,0.028,0,0,88,0,1,0,0
19:02:00,23,3.361344,0.0161,0,0,88,0,1,0,0
19:03:00,19,3.1512599999999997,0.0133,0,0,89,0,1,0,0
19:04:00,53,4.411764,0.0371,0,0,98,0,1,0,0
19:05:00,28,3.9915959999999995,0.0196,0,0,100,0,1,0,0
19:06:00,33,4.20168,0.0231,0,0,101,0,1,0,0
19:07:00,28,4.621848,0.0196,0,0,109,0,1,0,0
19:08:00,39,4.831931999999999,0.0273,0,0,109,0,1,0,0
19:09:00,17,4.621848,0.0119,0,0,111,0,1,0,0
19:10:00,0,2.9411759999999996,0,0,0,104,0,1,0,0
19:11:00,0,1.365546,0,0,0,91,1,0,0,0
19:12:00,0,1.4705879999999998,0,0,0,102,1,0,0,0
19:13:00,0,1.5756299999999999,0,0,0,102,1,0,0,0
19:14:00,0,1.05042,0,0,0,100,1,0,0,0
19:15:00,0,1.05042,0,0,0,97,1,0,0,0
19:16:00,0,1.365546,0,0,0,94,1,0,0,0
19:17:00,0,1.2605039999999998,0,0,0,95,1,0,0,0
19:18:00,50,4.20168,0.035,0,0,93,0,1,0,0
19:19:00,45,3.9915959999999995,0.0315,0,0,95,0,1,0,0
19:20:00,21,3.5714279999999996,0.0147,0,0,94,0,1,0,0
19:21:00,21,3.5714279999999996,0.0147,0,0,92,0,1,0,0
19:22:00,28,3.7815119999999998,0.0196,0,0,96,0,1,0,0
19:23:00,85,5.462184,0.0595,0,0,102,0,1,0,0
19:24:00,109,6.722688,0.0762,0,0,114,0,1,0,0
19:25:00,98,6.722688,0.0686,0,0,121,0,1,0,0
19:26:00,45,5.672268,0.0315,0,0,120,0,1,0,0
19:27:00,0,4.306721999999999,0,0,0,113,0,1,0,0
19:28:00,0,3.4663859999999995,0,0,0,107,0,1,0,0
19:29:00,0,1.5756299999999999,0,0,0,101,1,0,0,0
19:30:00,0,1.365546,0,0,0,97,1,0,0,0
19:31:00,0,1.365546,0,0,0,97,1,0,0,0
19:32:00,18,3.5714279999999996,0.0126,0,0,97,0,1,0,0
19:33:00,0,1.4705879999999998,0,0,0,103,1,0,0,0
19:34:00,33,3.9915959999999995,0.023,0,0,99,0,1,0,0
19:35:00,9,3.1512599999999997,0.0063,0,0,91,0,1,0,0
19:36:00,21,3.361344,0.0147,0,0,91,0,1,0,0
19:37:00,11,3.1512599999999997,0.0077,0,0,91,0,1,0,0
19:38:00,9,2.9411759999999996,0.0063,0,0,89,0,1,0,0
19:39:00,74,5.042015999999999,0.0517,0,0,99,0,1,0,0
19:40:00,48,4.831931999999999,0.0336,0,0,109,0,1,0,0
19:41:00,7,5.042015999999999,0.0049,0,0,116,0,1,0,0
19:42:00,38,3.9915959999999995,0.0266,0,0,96,0,1,0,0
19:43:00,0,3.256302,0,0,0,105,0,1,0,0
19:44:00,10,4.411764,0.007,0,0,109,0,1,0,0
19:45:00,0,3.7815119999999998,0,0,0,111,0,1,0,0
19:46:00,28,4.621848,0.0196,0,0,108,0,1,0,0
19:47:00,11,3.5714279999999996,0.0077,0,0,98,0,1,0,0
19:48:00,0,1.365546,0,0,0,96,1,0,0,0
19:49:00,17,3.5714279999999996,0.0119,0,0,97,0,1,0,0
19:50:00,21,3.7815119999999998,0.0146,0,0,100,0,1,0,0
19:51:00,45,4.831931999999999,0.0315,0,0,109,0,1,0,0
19:52:00,51,5.2520999999999995,0.0357,0,0,113,0,1,0,0
19:53:00,25,4.621848,0.0175,0,0,111,0,1,0,0
19:54:00,8,3.9915959999999995,0.0056,0,0,103,0,1,0,0
19:55:00,0,1.365546,0,0,0,97,1,0,0,0
19:56:00,0,1.365546,0,0,0,96,1,0,0,0
19:57:00,24,3.5714279999999996,0.0168,0,0,94,0,1,0,0
19:58:00,25,3.5714279999999996,0.0175,0,0,93,0,1,0,0
19:59:00,66,4.621848,0.0462,0,0,97,0,1,0,0
20:00:00,24,3.7815119999999998,0.0167,0,0,97,0,1,0,0
20:01:00,30,3.7815119999999998,0.021,0,0,96,0,1,0,0
20:02:00,0,1.5756299999999999,0,0,0,103,1,0,0,0
20:03:00,19,3.5714279999999996,0.0133,0,0,96,0,1,0,0
20:04:00,0,1.365546,0,0,0,90,1,0,0,0
20:05:00,0,1.2605039999999998,0,0,0,97,1,0,0,0
20:06:00,0,1.5756299999999999,0,0,0,102,1,0,0,0
20:07:00,0,1.5756299999999999,0,0,0,104,1,0,0,0
20:08:00,0,1.4705879999999998,0,0,0,101,1,0,0,0
20:09:00,0,1.365546,0,0,0,83,1,0,0,0
20:10:00,0,1.365546,0,0,0,99,1,0,0,0
20:11:00,10,4.621848,0.007,0,0,111,0,1,0,0
20:12:00,0,1.5756299999999999,0,0,0,102,1,0,0,0
20:13:00,41,4.20168,0.0287,0,0,99,0,1,0,0
20:14:00,25,4.411764,0.0175,0,0,108,0,1,0,0
20:15:00,75,5.672268,0.0524,0,0,110,0,1,0,0
20:16:00,19,4.20168,0.0132,0,0,106,0,1,0,0
20:17:00,8,3.9915959999999995,0.0056,0,0,104,0,1,0,0
20:18:00,0,3.0462179999999996,0,0,0,104,0,1,0,0
20:19:00,12,3.9915959999999995,0.0084,0,0,104,0,1,0,0
20:20:00,4,2.731092,0.0027,0,0,104,0,1,0,0
20:21:00,0,3.0462179999999996,0,0,0,104,0,1,0,0
20:22:00,0,1.365546,0,0,0,101,1,0,0,0
20:23:00,9,3.361344,0.0062,0,0,97,0,1,0,0
20:24:00,0,1.5756299999999999,0,0,0,102,1,0,0,0
20:25:00,0,3.256302,0,0,0,106,0,1,0,0
20:26:00,0,3.256302,0,0,0,106,0,1,0,0
20:27:00,0,3.4663859999999995,0,0,0,108,0,1,0,0
20:28:00,0,3.6764699999999997,0,0,0,109,0,1,0,0
20:29:00,0,1.365546,0,0,0,92,1,0,0,0
20:30:00,0,1.365546,0,0,0,91,1,0,0,0
20:31:00,11,3.1512599999999997,0.0077,0,0,92,0,1,0,0
20:32:00,6,3.1512599999999997,0.0042,0,0,92,0,1,0,0
20:33:00,79,5.2520999999999995,0.0552,0,0,93,0,1,0,0
20:34:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
20:35:00,0,1.365546,0,0,0,87,1,0,0,0
20:36:00,0,1.2605039999999998,0,0,0,91,1,0,0,0
20:37:00,7,2.9411759999999996,0.0048,0,0,89,0,1,0,0
20:38:00,0,1.365546,0,0,0,91,1,0,0,0
20:39:00,0,1.365546,0,0,0,94,1,0,0,0
20:40:00,62,4.831931999999999,0.0433,0,0,101,0,1,0,0
20:41:00,14,3.7815119999999998,0.0098,0,0,102,0,1,0,0
20:42:00,5,3.5714279999999996,0.0035,0,0,101,0,1,0,0
20:43:00,0,1.365546,0,0,0,92,1,0,0,0
20:44:00,0,1.365546,0,0,0,90,1,0,0,0
20:45:00,13,3.5714279999999996,0.009,0,0,99,0,1,0,0
20:46:00,0,1.365546,0,0,0,91,1,0,0,0
20:47:00,0,1.365546,0,0,0,91,1,0,0,0
20:48:00,22,3.361344,0.0154,0,0,90,0,1,0,0
20:49:00,0,1.365546,0,0,0,94,1,0,0,0
20:50:00,12,3.361344,0.0084,0,0,96,0,1,0,0
20:51:00,0,1.365546,0,0,0,88,1,0,0,0
20:52:00,0,1.365546,0,0,0,89,1,0,0,0
20:53:00,0,1.365546,0,0,0,90,1,0,0,0
20:54:00,18,3.361344,0.0126,0,0,92,0,1,0,0
20:55:00,56,4.411764,0.0392,0,0,98,0,1,0,0
20:56:00,22,4.411764,0.0154,0,0,108,0,1,0,0
20:57:00,92,5.882351999999999,0.0643,0,0,108,0,1,0,0
20:58:00,67,5.2520999999999995,0.0469,0,0,112,0,1,0,0
20:59:00,51,4.831931999999999,0.0356,0,0,108,0,1,0,0
21:00:00,12,4.20168,0.0084,0,0,106,0,1,0,0
21:01:00,8,3.9915959999999995,0.0056,0,0,105,0,1,0,0
21:02:00,9,3.7815119999999998,0.0063,0,0,103,0,1,0,0
21:03:00,0,1.365546,0,0,0,98,1,0,0,0
21:04:00,0,1.365546,0,0,0,98,1,0,0,0
21:05:00,0,1.365546,0,0,0,98,1,0,0,0
21:06:00,0,1.365546,0,0,0,98,1,0,0,0
21:07:00,0,1.365546,0,0,0,95,1,0,0,0
21:08:00,0,1.365546,0,0,0,94,1,0,0,0
21:09:00,9,3.5714279999999996,0.0063,0,0,98,0,1,0,0
21:10:00,0,1.2605039999999998,0,0,0,97,1,0,0,0
21:11:00,0,1.365546,0,0,0,91,1,0,0,0
21:12:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
21:13:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
21:14:00,0,1.2605039999999998,0,0,0,93,1,0,0,0
21:15:00,0,1.2605039999999998,0,0,0,92,1,0,0,0
21:16:00,0,1.2605039999999998,0,0,0,92,1,0,0,0
21:17:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
21:18:00,0,1.2605039999999998,0,0,0,93,1,0,0,0
21:19:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
21:20:00,0,1.2605039999999998,0,0,0,87,1,0,0,0
21:21:00,0,1.365546,0,0,0,88,1,0,0,0
21:22:00,0,1.365546,0,0,0,91,1,0,0,0
21:23:00,0,1.2605039999999998,0,0,0,95,1,0,0,0
21:24:00,4,2.731092,0.0027,0,0,97,0,1,0,0
21:25:00,0,1.2605039999999998,0,0,0,95,1,0,0,0
21:26:00,0,1.2605039999999998,0,0,0,95,1,0,0,0
21:27:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
21:28:00,0,1.2605039999999998,0,0,0,88,1,0,0,0
21:29:00,0,1.2605039999999998,0,0,0,94,1,0,0,0
21:30:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
21:31:00,0,1.2605039999999998,0,0,0,88,1,0,0,0
21:32:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
21:33:00,0,1.2605039999999998,0,0,0,91,1,0,0,0
21:34:00,0,1.2605039999999998,0,0,0,91,1,0,0,0
21:35:00,0,1.05042,0,0,0,90,1,0,0,0
21:36:00,0,1.2605039999999998,0,0,0,91,1,0,0,0
21:37:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
21:38:00,0,1.365546,0,0,0,92,1,0,0,0
21:39:00,0,1.2605039999999998,0,0,0,94,1,0,0,0
21:40:00,0,1.2605039999999998,0,0,0,95,1,0,0,0
21:41:00,0,1.2605039999999998,0,0,0,95,1,0,0,0
21:42:00,0,1.2605039999999998,0,0,0,92,1,0,0,0
21:43:00,0,1.2605039999999998,0,0,0,93,1,0,0,0
21:44:00,0,1.05042,0,0,0,96,1,0,0,0
21:45:00,19,3.361344,0.0132,0,0,94,0,1,0,0
21:46:00,8,3.1512599999999997,0.0056,0,0,94,0,1,0,0
21:47:00,0,1.365546,0,0,0,94,1,0,0,0
21:48:00,0,1.365546,0,0,0,93,1,0,0,0
21:49:00,0,1.2605039999999998,0,0,0,93,1,0,0,0
21:50:00,0,1.365546,0,0,0,94,1,0,0,0
21:51:00,0,1.2605039999999998,0,0,0,93,1,0,0,0
21:52:00,0,1.2605039999999998,0,0,0,94,1,0,0,0
21:53:00,0,1.2605039999999998,0,0,0,94,1,0,0,0
21:54:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
21:55:00,0,1.2605039999999998,0,0,0,93,1,0,0,0
21:56:00,0,1.2605039999999998,0,0,0,93,1,0,0,0
21:57:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
21:58:00,0,1.05042,0,0,0,91,1,0,0,0
21:59:00,0,1.2605039999999998,0,0,0,90,1,0,0,0
22:00:00,0,1.365546,0,0,0,92,1,0,0,0
22:01:00,0,1.2605039999999998,0,0,0,88,1,0,0,0
22:02:00,0,1.2605039999999998,0,0,0,85,1,0,0,0
22:03:00,0,1.2605039999999998,0,0,0,77,1,0,0,0
22:04:00,0,1.2605039999999998,0,0,0,80,1,0,0,0
22:05:00,0,1.2605039999999998,0,0,0,87,1,0,0,0
22:06:00,0,1.2605039999999998,0,0,0,81,1,0,0,0
22:07:00,9,2.731092,0.0063,0,0,82,0,1,0,0
22:08:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
22:09:00,0,1.2605039999999998,0,0,0,79,1,0,0,0
22:10:00,0,1.2605039999999998,0,0,0,80,1,0,0,0
22:11:00,0,1.365546,0,0,0,84,1,0,0,0
22:12:00,0,1.05042,0,0,0,,1,0,0,0
22:13:00,0,1.05042,0,0,0,,1,0,0,0
22:14:00,0,1.05042,0,0,0,,1,0,0,0
22:15:00,0,1.05042,0,0,0,,1,0,0,0
22:16:00,0,1.05042,0,0,0,,1,0,0,0
22:17:00,0,1.05042,0,0,0,,1,0,0,0
22:18:00,0,1.05042,0,0,0,,1,0,0,0
22:19:00,0,1.05042,0,0,0,,1,0,0,0
22:20:00,0,1.05042,0,0,0,,1,0,0,0
22:21:00,0,1.05042,0,0,0,,1,0,0,0
22:22:00,0,1.05042,0,0,0,,1,0,0,0
22:23:00,0,1.05042,0,0,0,,1,0,0,0
22:24:00,0,1.05042,0,0,0,,1,0,0,0
22:25:00,0,1.05042,0,0,0,,1,0,0,0
22:26:00,0,1.05042,0,0,0,,1,0,0,0
22:27:00,0,1.05042,0,0,0,,1,0,0,0
22:28:00,0,1.05042,0,0,0,,1,0,0,0
22:29:00,0,1.05042,0,0,0,,1,0,0,0
22:30:00,0,1.05042,0,0,0,,1,0,0,0
22:31:00,0,1.05042,0,0,0,,1,0,0,0
22:32:00,0,1.05042,0,0,0,,1,0,0,0
22:33:00,0,1.05042,0,0,0,,1,0,0,0
22:34:00,0,1.05042,0,0,0,,1,0,0,0
22:35:00,0,1.05042,0,0,0,,1,0,0,0
22:36:00,0,1.05042,0,0,0,,1,0,0,0
22:37:00,0,1.05042,0,0,0,,1,0,0,0
22:38:00,0,1.05042,0,0,0,,1,0,0,0
22:39:00,0,1.05042,0,0,0,,1,0,0,0
22:40:00,0,1.05042,0,0,0,,1,0,0,0
22:41:00,0,1.05042,0,0,0,,1,0,0,0
22:42:00,0,1.05042,0,0,0,,1,0,0,0
22:43:00,0,1.05042,0,0,0,,1,0,0,0
22:44:00,0,1.05042,0,0,0,,1,0,0,0
22:45:00,0,1.05042,0,0,0,,1,0,0,0
22:46:00,0,1.05042,0,0,0,,1,0,0,0
22:47:00,0,1.05042,0,0,0,,1,0,0,0
22:48:00,0,1.05042,0,0,0,,1,0,0,0
22:49:00,0,1.05042,0,0,0,,1,0,0,0
22:50:00,0,1.05042,0,0,0,,1,0,0,0
22:51:00,0,1.05042,0,0,0,,1,0,0,0
22:52:00,0,1.05042,0,0,0,,1,0,0,0
22:53:00,0,1.05042,0,0,0,,1,0,0,0
22:54:00,0,1.05042,0,0,0,,1,0,0,0
22:55:00,0,1.05042,0,0,0,,1,0,0,0
22:56:00,0,1.05042,0,0,0,,1,0,0,0
22:57:00,0,1.05042,0,0,0,,1,0,0,0
22:58:00,0,1.05042,0,0,0,,1,0,0,0
22:59:00,0,1.05042,0,0,0,,1,0,0,0
23:00:00,0,1.05042,0,0,0,,1,0,0,0
23:01:00,0,1.05042,0,0,0,,1,0,0,0
23:02:00,0,1.05042,0,0,0,,1,0,0,0
23:03:00,0,1.05042,0,0,0,,1,0,0,0
23:04:00,0,1.05042,0,0,0,,1,0,0,0
23:05:00,0,1.05042,0,0,0,,1,0,0,0
23:06:00,0,1.05042,0,0,0,,1,0,0,0
23:07:00,0,1.05042,0,0,0,,1,0,0,0
23:08:00,0,1.05042,0,0,0,,1,0,0,0
23:09:00,0,1.05042,0,0,0,,1,0,0,0
23:10:00,0,1.05042,0,0,0,,1,0,0,0
23:11:00,0,1.05042,0,0,0,,1,0,0,0
23:12:00,0,1.05042,0,0,0,,1,0,0,0
23:13:00,0,1.05042,0,0,0,,1,0,0,0
